nra,nombre,estado,sector,sustancia,cas,contaminante,emision,year,latitud norte,longitud oeste,municipio,localidad
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cianuro inorgánico/orgánico,57-12-5,aire,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ENC110600911,"LAS ENCINAS S.A. DE C.V.,LAS ENCINAS, S.A. DE C.V., ESTACIÓN TECOMÁN",COLIMA,Otros,Plomo (compuestos),Pb,aire,0.0,2014,"18°57'41""","103°53'26""",Tecoman,Tecomán
EOMMI0600711,"ENERGIA OCCIDENTE DE MEXICO SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,ENERGÍA OCCIDENTE DE MÉXICO S DE RL DE CV",COLIMA,Petroleo y petroquimica,Bióxido de carbono,124-38-9,aire,701.9473475000001,2014,"19°1'18""","104°18'59""",Manzanillo,Manzanillo
GUT0600900013,"SIGIFREDO GUDIÑO TOSCANO,",COLIMA,Quimica,Cromo (compuestos),Cr,aire,0.0,2014,"18°50'34""","103°49'5""",Tecoman,Tecomán
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cadmio (compuestos),Cd,aire,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cromo (compuestos),Cr,aire,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,aire,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
UME750600911,"USG MEXICO, S.A DE C.V,USG MEXICO, S.A. DE C.V. - PLANTA TECOMAN",COLIMA,Cemento y Cal,Bióxido de carbono,124-38-9,aire,7728.41,2014,"18°58'15""","103°53'53""",Tecoman,Tecomán
YCS750600611,"YESERA COLIMA SA DE CV,YESERA COLIMA",COLIMA,Cemento y Cal,"Níquel (polvos respirables, humos o vapores)",7440-02-0,aire,0.003304,2014,"19°4'1""","103°46'7""",Ixtlahuacan,Ixtlahuacán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Dioxinas,PCDDs,agua,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Furanos,PCDFs,agua,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Plomo (polvos respirables, humos o vapores)",7439-92-1,agua,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Mercurio,7439-97-6,agua,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Cromo (polvos respirables, humos o vapores)",7440-47-3,agua,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Arsénico (compuestos),As,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cadmio (compuestos),Cd,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cromo (compuestos),Cr,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Mercurio (compuestos),Hg,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Níquel (compuestos),Ni,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Plomo (compuestos),Pb,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cianuro inorgánico/orgánico,57-12-5,agua,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CIT640600911,"CITROJUGO, S.A DE C.V,CITROJUGO TECOMÁN",COLIMA,Quimica,Cromo (compuestos),Cr,agua,0.0,2014,"18°54'41""","103°52'16""",Tecoman,Tecomán
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de nitrógeno,10102-44-0,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de carbono,124-38-9,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Asbesto,1332-21-4,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),"Plomo (polvos respirables, humos o vapores)",7439-92-1,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),"Níquel (polvos respirables, humos o vapores)",7440-02-0,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Cadmio,7440-43-9,agua,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Arsénico (compuestos),As,agua,0.0,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Cadmio (compuestos),Cd,agua,0.0,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Níquel (compuestos),Ni,agua,0.0,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,agua,0.0,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
ECOLY0600911,"ECOLTEC, S.A. DE C.V. ,(PLANTA TECOMAN)",COLIMA,Tratamiento de residuos peligrosos,Bióxido de carbono,124-38-9,agua,0.0,2014,"18°59'1""","103°52'25""",Tecoman,Tecomán
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Arsénico (compuestos),As,agua,0.0351217,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cadmio (compuestos),Cd,agua,0.0027017000000000005,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cromo (compuestos),Cr,agua,0.008105000000000001,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Níquel (compuestos),Ni,agua,0.0027017000000000005,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Plomo (compuestos),Pb,agua,0.040525,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cianuro inorgánico/orgánico,57-12-5,agua,0.1837135,2014,"19°12'5""","103°45'59""",Colima,Colima
ENC110600911,"LAS ENCINAS S.A. DE C.V.,LAS ENCINAS, S.A. DE C.V., ESTACIÓN TECOMÁN",COLIMA,Otros,Plomo (compuestos),Pb,agua,0.0,2014,"18°57'41""","103°53'26""",Tecoman,Tecomán
EOMMI0600711,"ENERGIA OCCIDENTE DE MEXICO SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,ENERGÍA OCCIDENTE DE MÉXICO S DE RL DE CV",COLIMA,Petroleo y petroquimica,Bióxido de carbono,124-38-9,agua,0.0,2014,"19°1'18""","104°18'59""",Manzanillo,Manzanillo
GUT0600900013,"SIGIFREDO GUDIÑO TOSCANO,",COLIMA,Quimica,Cromo (compuestos),Cr,agua,0.0,2014,"18°50'34""","103°49'5""",Tecoman,Tecomán
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cadmio (compuestos),Cd,agua,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cromo (compuestos),Cr,agua,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,agua,0.0,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
UME750600911,"USG MEXICO, S.A DE C.V,USG MEXICO, S.A. DE C.V. - PLANTA TECOMAN",COLIMA,Cemento y Cal,Bióxido de carbono,124-38-9,agua,0.0,2014,"18°58'15""","103°53'53""",Tecoman,Tecomán
YCS750600611,"YESERA COLIMA SA DE CV,YESERA COLIMA",COLIMA,Cemento y Cal,"Níquel (polvos respirables, humos o vapores)",7440-02-0,agua,0.0,2014,"19°4'1""","103°46'7""",Ixtlahuacan,Ixtlahuacán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Dioxinas,PCDDs,suelo,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Furanos,PCDFs,suelo,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Plomo (polvos respirables, humos o vapores)",7439-92-1,suelo,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Mercurio,7439-97-6,suelo,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Cromo (polvos respirables, humos o vapores)",7440-47-3,suelo,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Arsénico (compuestos),As,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cadmio (compuestos),Cd,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cromo (compuestos),Cr,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Mercurio (compuestos),Hg,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Níquel (compuestos),Ni,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Plomo (compuestos),Pb,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cianuro inorgánico/orgánico,57-12-5,suelo,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CIT640600911,"CITROJUGO, S.A DE C.V,CITROJUGO TECOMÁN",COLIMA,Quimica,Cromo (compuestos),Cr,suelo,0.0011817,2014,"18°54'41""","103°52'16""",Tecoman,Tecomán
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de nitrógeno,10102-44-0,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de carbono,124-38-9,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Asbesto,1332-21-4,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),"Plomo (polvos respirables, humos o vapores)",7439-92-1,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),"Níquel (polvos respirables, humos o vapores)",7440-02-0,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Cadmio,7440-43-9,suelo,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Arsénico (compuestos),As,suelo,0.0049593,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Cadmio (compuestos),Cd,suelo,0.019009,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Níquel (compuestos),Ni,suelo,0.19811,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
DMEBF0600911,"DANISCO MEXICANA, S.A. DE C.V.,DANISCO",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,suelo,0.0070263999999999995,2014,"18°58'2""","103°53'9""",Tecoman,Tecomán
ECOLY0600911,"ECOLTEC, S.A. DE C.V. ,(PLANTA TECOMAN)",COLIMA,Tratamiento de residuos peligrosos,Bióxido de carbono,124-38-9,suelo,0.0,2014,"18°59'1""","103°52'25""",Tecoman,Tecomán
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Arsénico (compuestos),As,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cadmio (compuestos),Cd,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cromo (compuestos),Cr,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Níquel (compuestos),Ni,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Plomo (compuestos),Pb,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ECOUB0600211,"ECOSISTEMA DE COLIMA S.A. DE C.V.,PLANTA DE TRATAMIENTO DE AGUAS RESIDUALES DE COLIMA Y VILLA DE ALVAREZ",COLIMA,Otros,Cianuro inorgánico/orgánico,57-12-5,suelo,0.0,2014,"19°12'5""","103°45'59""",Colima,Colima
ENC110600911,"LAS ENCINAS S.A. DE C.V.,LAS ENCINAS, S.A. DE C.V., ESTACIÓN TECOMÁN",COLIMA,Otros,Plomo (compuestos),Pb,suelo,0.0,2014,"18°57'41""","103°53'26""",Tecoman,Tecomán
EOMMI0600711,"ENERGIA OCCIDENTE DE MEXICO SOCIEDAD DE RESPONSABILIDAD LIMITADA DE CAPITAL VARIABLE,ENERGÍA OCCIDENTE DE MÉXICO S DE RL DE CV",COLIMA,Petroleo y petroquimica,Bióxido de carbono,124-38-9,suelo,0.0,2014,"19°1'18""","104°18'59""",Manzanillo,Manzanillo
GUT0600900013,"SIGIFREDO GUDIÑO TOSCANO,",COLIMA,Quimica,Cromo (compuestos),Cr,suelo,0.0010760000000000001,2014,"18°50'34""","103°49'5""",Tecoman,Tecomán
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cadmio (compuestos),Cd,suelo,0.0029387,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Cromo (compuestos),Cr,suelo,0.014693300000000001,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
IQU2G0600511,"INGENIO QUESERÍA SA DE CV,",COLIMA,Alimenticio y/o de consumo humano,Plomo (compuestos),Pb,suelo,0.017485,2014,"19°23'13""","103°33'46""",Cuauhtemoc,Quesería
UME750600911,"USG MEXICO, S.A DE C.V,USG MEXICO, S.A. DE C.V. - PLANTA TECOMAN",COLIMA,Cemento y Cal,Bióxido de carbono,124-38-9,suelo,0.0,2014,"18°58'15""","103°53'53""",Tecoman,Tecomán
YCS750600611,"YESERA COLIMA SA DE CV,YESERA COLIMA",COLIMA,Cemento y Cal,"Níquel (polvos respirables, humos o vapores)",7440-02-0,suelo,0.0,2014,"19°4'1""","103°46'7""",Ixtlahuacan,Ixtlahuacán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Dioxinas,PCDDs,reutilización,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Furanos,PCDFs,reutilización,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Plomo (polvos respirables, humos o vapores)",7439-92-1,reutilización,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,Mercurio,7439-97-6,reutilización,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CAP730600911,"CEMENTOS APASCO, S.A. DE C.V.,CEMENTOS APASCO S.A DE C.V. PLANTA TECOMAN",COLIMA,Cemento y Cal,"Cromo (polvos respirables, humos o vapores)",7440-47-3,reutilización,0.0,2014,"18°58'48""","103°52'16""",Tecoman,Tecomán
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Arsénico (compuestos),As,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cadmio (compuestos),Cd,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cromo (compuestos),Cr,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Mercurio (compuestos),Hg,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Níquel (compuestos),Ni,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Plomo (compuestos),Pb,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CFEM90600711,"COMISIÓN FEDERAL DE ELECTRICIDAD,TERMINAL DE GAS NATURAL LICUADO DE MANZANILLO",COLIMA,Petroleo y petroquimica,Cianuro inorgánico/orgánico,57-12-5,reutilización,0.0,2014,"19°0'35""","104°15'33""",Manzanillo,Manzanillo
CIT640600911,"CITROJUGO, S.A DE C.V,CITROJUGO TECOMÁN",COLIMA,Quimica,Cromo (compuestos),Cr,reutilización,0.0,2014,"18°54'41""","103°52'16""",Tecoman,Tecomán
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de nitrógeno,10102-44-0,reutilización,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Bióxido de carbono,124-38-9,reutilización,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),Asbesto,1332-21-4,reutilización,0.0,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
CMB110600711,"CONSORCIO MINERO BENITO JUAREZ PE¿A COLORADA SA DE CV,CONSORCIO MINERO BENITO JUAREZ PEÑA COLORADA",COLIMA,Metalurgica (incluye la siderurgica),"Plomo (polvos respirables, humos o vapores)",7439-92-1,reutilización,5.368,2014,"19°5'8""","104°16'41""",Manzanillo,Manzanillo
